LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
30000,1,3,1,51,0,0,0,0,0,0,29434,28960,29022,29201,29553,29693,1465,2000,1033,1200,1055,530,0
30000,2,2,2,24,2,2,3,3,3,3,27076,1050,1050,1050,2006,1050,54,0,0,0,0,0,1
235405,2,2,1,35,-2,-2,-2,-2,-2,-2,5515,1520,3543,3351,-4,3267,1531,3553,3351,4,2720,4649,0
235413,1,3,1,39,-1,-1,-1,-1,-1,-1,6826,3900,4482,43546,32541,576,3924,4482,4256,38166,576,2389,1
200000,1,1,1,39,0,0,0,0,0,0,104602,79928,23532,22727,12852,5799,2810,2023,5060,1549,3029,8419,0
220000,1,3,1,39,0,0,0,0,0,0,188948,192815,123520,88004,31237,17751,8500,20000,5003,3047,7284,1520,0
100000,2,2,2,37,0,0,0,0,0,0,104724,108173,15697,9558,9306,9693,2811,2022,1000,1948,968,2168,1
60000,1,5,2,30,0,0,0,0,0,0,57505,51934,40855,37742,29450,8808,1800,2000,2000,1400,200,174,0
20000,2,2,1,43,-1,-1,-1,-1,-1,-1,650,264,264,264,1166,654,264,264,1309,1044,654,177,0
82348,2,1,2,25,0,0,0,0,0,0,34476,25857,26621,27178,28038,28871,2000,1500,1000,1253,1588,1011,0
320000,1,1,1,57,0,0,0,0,0,0,234704,242324,241384,156047,153955,98876,11000,12000,7500,6200,4600,5738,0
90000,1,2,1,35,0,0,2,0,0,0,27319,38329,36813,38507,39468,40183,4000,1,1328,1116,1500,5738,0
70711,1,2,1,39,2,0,4,4,3,2,224,600,174,600,300,150,0,0,0,29,0,1000,1
240000,1,2,1,30,-1,-1,-1,-1,-1,-1,2816,7608,26832,3518,1280,5900,7608,26834,3518,1280,5900,35493,0
100000,2,2,1,40,-1,-1,-1,0,-1,-1,4285,326,652,326,326,326,1011,652,0,326,326,652,0
210000,2,1,2,30,1,-1,-1,-1,-1,-1,15207,16529,16915,16266,571,18827,9058,16920,16266,5551,19136,0,0
20000,1,2,2,39,8,2,3,5,4,3,20753,20496,19930,22972,18577,18011,0,1112,1208,101,0,0,1
200000,2,1,1,64,-1,-1,-1,0,0,-1,2035,1261,69048,905,1992,4498,1261,69054,2000,1258,498,11099,1
330000,2,2,1,39,1,-1,-1,-1,2,-1,0,346,0,404,404,24420,2271,1,404,0,24420,480,0
150000,2,2,1,40,0,0,0,0,0,0,87105,82772,75928,66245,70034,62375,3000,3504,2300,2199,2717,2500,0
50000,2,2,2,24,0,0,0,0,0,0,40760,39660,22760,18983,13466,18878,1139,1500,1100,1466,906,598,0
350000,1,2,1,43,-2,-2,-2,-2,-2,-2,6088,3405,10705,20573,3827,9282,3436,7813,20604,2376,11493,13885,0
110000,1,3,2,29,0,0,0,0,0,2,64351,142263,75697,86483,168090,105553,1415,12182,12201,5072,500,2477,1
100000,2,1,1,36,-2,-2,-2,-2,-2,-2,16155,3514,2769,28453,13920,2099,3514,3400,15156,13920,2099,15638,0
10000,1,2,2,22,0,0,0,0,0,0,8602,9166,9721,9609,9503,9771,1158,1856,1290,344,916,195,1
200000,1,2,1,30,0,-2,-2,-2,-2,-2,6926,1747,642,0,0,0,1747,1856,2,0,1272,500,0
50000,1,2,2,30,0,0,0,0,0,0,21510,23357,32197,12595,13445,14324,2200,10000,3000,1000,1500,0,0
235423,2,3,1,34,0,0,0,0,0,0,280823,275303,271952,193403,187562,98774,9055,12000,7200,5073,7284,5740,1
300000,1,2,2,34,0,0,0,0,0,0,94937,142330,123653,224774,182544,98833,9096,8705,8500,6820,2717,3200,0
40000,1,3,2,43,2,2,7,7,7,7,2656,6850,2400,5941,4257,2400,0,0,889,0,0,0,1
200000,1,2,2,30,2,2,2,2,2,2,172325,174082,177684,180259,183704,186507,6000,8000,7000,6500,6000,5600,1
20000,2,3,2,38,-2,-2,-2,-2,-1,-1,147257,390,8536,390,1487,15590,1139,1857,1486,1487,3560,15000,0
20000,2,2,2,47,0,0,0,-1,-1,-2,20151,19419,22713,4723,0,0,2000,2013,20304,51,0,0,0
180000,1,1,1,32,-2,-2,-2,-2,-2,-2,308,0,0,2,0,166,57,0,0,2,0,0,0
50000,2,2,1,47,0,0,0,0,0,0,104727,37983,49405,47522,32541,31952,3500,2013,1863,1006,1300,2500,0
70000,2,1,2,30,-1,0,0,0,0,0,2429,3878,4957,6618,6756,4347,1139,1300,1500,510,500,175,1
235769,1,1,1,39,-2,-2,-2,-2,-2,-2,46179,82842,123690,52294,0,0,84459,46621,57145,0,1,0,0
180000,2,1,2,30,0,0,0,0,0,0,113647,52992,38394,30332,110824,99661,3000,3170,1301,100000,7268,4000,0
80068,2,2,1,48,-1,0,0,0,0,0,27273,27207,22486,22683,17331,19428,2809,3000,3000,3000,3000,5000,0
235532,1,1,2,29,1,-2,-1,2,0,-1,0,214,2750,2495,1790,350,0,2348,0,0,1035,2570,1
130000,2,3,2,26,0,0,0,0,0,0,104133,37946,121521,106006,153248,65608,9057,7000,8142,5073,7267,5000,0
458328,2,2,1,51,0,0,0,0,0,0,388370,335226,345025,319004,168319,314106,12370,15012,8139,5073,7284,12000,0
50000,2,3,1,30,0,0,0,0,0,0,29875,30336,22413,20367,13680,12269,1682,2000,1291,391,500,370,0
50000,1,2,2,44,0,0,0,0,0,0,15735,19686,22625,7988,8986,10463,1500,1856,3313,1500,3907,2584,0
60000,1,1,2,37,1,2,2,-2,-2,-1,21501,20650,0,0,2443,2285,0,0,23,0,2285,0,0
10000,1,1,2,22,0,0,-1,-1,-1,-1,2946,0,390,390,70,172,0,390,390,390,0,780,1
30000,1,1,2,37,0,0,-1,-1,-1,-1,28235,35058,780,0,30525,0,1000,780,0,55829,3,0,0
235410,1,2,2,30,-1,-1,-1,-1,-1,-1,86267,78176,48163,2866,9477,12929,78580,48408,13538,5145,5690,13535,0
82347,2,3,1,50,0,0,0,0,0,2,111564,141733,115046,80987,85921,84384,4200,4552,3100,6416,0,3228,0
60000,2,2,1,39,0,0,0,0,0,0,60299,44659,44291,106972,29534,32008,2000,3042,1433,1012,1029,1074,1
23930,1,2,2,25,1,2,0,0,0,2,8860,5705,32048,9535,31545,17010,0,1200,1179,1000,0,1000,1
60000,1,3,2,29,0,0,0,0,0,0,4262,11674,9991,4915,8472,9282,7662,1269,1908,1000,727,175,0
510000,2,1,2,35,-1,0,0,0,0,-1,2115,2116,5560,4535,164,1116,1139,4560,91,69,1116,2115,0
225953,1,2,2,30,4,4,6,5,4,3,104191,124971,121216,97622,62586,75085,2690,0,0,52,31,0,0
235412,2,3,1,37,-1,-1,0,-1,0,0,1382,23942,18143,22471,22155,1157,23994,10112,11770,12155,3000,30075,0
340000,2,2,2,24,1,-2,-2,-1,-1,-1,1811,0,171,1888,4777,4752,0,0,1888,8492,4752,1888,0
374105,1,1,1,38,-1,-1,-1,2,-1,-1,9281,18612,19975,3765,11247,9347,8755,6915,7,5073,9347,5749,0
50000,1,3,1,58,0,0,0,0,0,0,27318,30141,18683,22721,32538,19343,2811,1500,651,1116,680,595,0
360000,2,2,1,30,0,0,0,-1,-1,-1,6419,4629,51513,401,3281,0,1067,1341,1290,4164,0,176,0
360000,2,1,2,30,0,0,0,0,0,0,104700,149903,138091,106823,140324,108772,9063,6135,4504,4669,2719,3475,0
50000,1,3,2,24,-1,-1,2,0,0,-2,1789,4249,4038,1783,0,167,2500,1,1,0,6,0,1
50000,1,1,2,24,0,0,0,2,0,0,14392,17042,22451,20101,32541,20132,5000,2300,0,7107,2000,1000,0
320000,2,2,1,39,-2,-2,-2,-2,-2,-2,0,0,3925,111,118,170,0,0,1290,0,288,1200,0
110000,1,1,2,33,0,0,0,0,0,0,55102,12633,123678,53978,23687,26567,4018,48557,1500,5027,7000,2000,0
235427,2,2,2,28,0,0,0,0,0,0,27317,34242,35228,12512,11262,6202,10000,1377,1149,5073,615,34937,0
150000,1,1,1,51,0,0,0,0,0,0,104705,145240,148755,133414,101284,73255,5002,6902,3259,149,1866,0,0
235429,1,2,2,31,0,0,-1,-1,0,0,48517,37975,6355,8548,11263,30839,9044,5196,8557,5002,2040,2121,0
240000,2,2,1,41,-2,-1,-1,-1,-2,-2,852,1738,186673,9538,706,1480,1746,2370,5517,2660,1932,0,0
200000,1,1,2,38,-1,-1,-1,-1,-1,-1,9237,770,188,5416,475,390,1140,396,1084,475,1170,930,0
100000,2,2,2,38,0,0,0,0,0,0,104652,82669,70018,57847,43618,31952,2811,2511,1523,1292,906,627,0
80000,2,2,1,22,0,0,0,0,-2,-1,17087,15576,16361,0,102,165,1142,1049,0,3,0,0,0
235404,2,3,1,46,-1,-1,-1,-1,-1,-1,24904,9115,4856,4127,3804,842,2343,4856,1000,3995,796,26313,0
260000,1,2,1,31,0,0,0,0,-2,-2,12695,9277,7065,0,0,0,4005,4150,0,0,0,175,0
20000,1,1,2,24,-1,-1,-1,-1,-1,-2,390,390,390,780,66,0,390,1856,780,0,0,0,0
200000,2,1,1,58,-2,-2,0,-2,-1,-1,-200,-200,-200,0,25658,0,0,4,622,5957,6,0,0
400000,1,2,2,37,0,0,1,2,0,0,18788,15066,15882,22715,18599,12284,2811,5014,3,348,2717,2005,0
95312,2,3,1,43,-2,-2,-2,-2,-2,-2,416,325,2508,976,69,416,1099,1856,976,416,416,416,0
25001,2,2,1,28,0,0,0,0,0,0,25344,26614,27878,22729,32541,29907,2811,2000,2000,1100,1088,1124,0
150000,2,3,1,26,0,0,0,0,0,-2,92802,91166,99655,107000,0,0,9108,10000,2000,0,0,0,0
230000,1,1,2,42,-2,-2,-2,-2,-2,-2,380,380,208,868,380,173,380,380,380,364,380,1637,1
80000,2,1,2,23,0,0,0,0,0,0,104626,142156,68034,55674,32541,47041,2811,2442,1290,1661,1668,2478,0
360000,1,1,2,32,-1,-1,-1,-1,-1,-1,389,389,1955,5316,2265,5650,389,1860,8136,2265,7281,2974,0
20000,2,3,1,36,1,2,0,0,0,0,17216,17541,18300,19100,2200,0,900,1200,1290,348,0,0,0
200000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,950,0,868,1170,247,1139,6076,2422,669,66,844,0
235730,1,2,2,28,0,0,0,0,0,0,119513,121776,123673,106998,127644,98868,6000,4500,5100,5365,2718,2476,0
235446,1,1,2,36,-1,2,-1,-1,-1,-1,792,396,396,874,396,546,0,396,396,380,546,396,0
160000,2,1,1,58,-2,-2,-2,-2,-2,-2,749,3883,3584,1830,67,390,3894,1856,2246,390,915,390,1
130000,2,3,1,39,0,0,2,0,0,0,91982,139704,123506,106962,100160,102190,9011,0,3600,3800,3800,5000,1
50000,2,2,1,30,-1,-1,-2,-2,-2,-2,1545,0,0,0,0,0,0,32,0,0,0,0,1
210000,2,1,2,39,-1,-1,-2,-1,0,0,100,0,0,5222,8698,10928,0,43,5933,3000,3000,7444,0
24295,2,2,1,39,0,0,0,0,0,-2,16042,17762,18814,19614,64,166,1500,1500,1000,0,0,0,1
110000,1,2,2,30,-1,-1,-1,-1,-1,-1,10839,2995,2419,4219,9704,6952,2995,2419,4219,9704,7275,5038,0
320000,2,1,2,32,0,0,0,-1,-1,-1,13720,20219,18087,5639,657,5613,8015,1140,5639,0,5714,183,0
60000,1,2,1,30,2,2,2,0,0,0,104720,62197,59892,60228,70035,55220,2800,0,3304,3000,3000,23000,1
24761,2,2,2,22,2,2,2,2,2,0,26243,36398,28609,28945,28181,29329,0,3500,1100,0,954,2478,0
60000,1,2,2,26,-1,-1,2,0,-1,2,3011,1653,392,502,962,422,1700,0,500,1000,23,20417,0
160000,2,2,1,31,0,0,0,0,0,0,104726,142275,56561,106994,32541,27590,3518,1856,1290,2000,2729,2478,0
190000,1,2,1,44,1,-1,2,2,-2,-2,231,4215,3190,0,115,0,3190,0,1,0,0,0,0
24007,2,2,2,30,2,0,0,0,0,0,24054,38282,26085,20474,29283,29764,1624,1328,1291,1449,1383,1171,0
82328,2,3,1,40,0,0,0,0,0,0,108300,106756,121458,49078,40643,4200,5000,4121,2089,5124,2000,35491,0
150000,2,4,1,30,1,-2,-2,-2,-1,-1,0,0,5468,0,741,0,0,0,0,741,0,1669,0
50000,1,2,1,38,0,0,0,0,0,0,50748,48626,20712,22711,18248,17916,1500,1200,1052,389,4000,3000,0
20000,2,1,2,24,0,0,0,2,0,0,16090,17055,22521,22741,15478,16068,2000,3000,24,1000,936,1000,0
20000,2,3,1,45,2,2,2,2,2,0,27313,37972,23719,23936,14678,25871,2375,2,1292,92,1576,2000,1
461596,1,2,1,45,0,0,0,0,0,0,278405,285415,279484,274639,281158,280576,13000,10515,9884,5078,11425,35216,0
235392,1,2,1,39,1,-2,-2,-2,-2,-2,0,385,0,0,187,0,6,0,0,0,0,0,0
210000,2,3,2,39,1,-1,0,0,0,0,0,202,4202,3968,6753,5786,202,4000,1208,500,400,5380,0
235406,2,1,2,28,-2,-2,-2,-2,-2,-1,255,0,2745,0,64,8878,0,916,72,0,8878,800,1
235406,1,3,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,166,0,0,0,0,0,0,1
50000,2,2,2,23,0,0,0,0,0,0,104726,51099,50269,28553,32545,30208,2205,2204,1000,5770,968,2478,0
82348,1,2,1,39,0,0,0,0,0,0,12111,17082,13990,14356,14657,14320,1300,1300,1290,532,600,494,1
140000,2,2,1,39,-1,-1,-1,-1,-1,-1,567,1498,1139,380,3672,837,1139,1856,380,2340,837,380,0
24084,1,2,2,39,1,2,3,3,2,3,27305,15015,4757,15528,16529,15930,0,277,0,45,3,0,1
235595,2,3,1,42,1,-1,-1,-1,0,-1,0,1200,24930,16870,17741,13049,1200,12466,6754,6000,7282,4994,1
360000,2,2,2,29,0,0,0,-1,-1,-1,15854,8174,1004,2106,646,13242,1000,1004,1004,646,3508,0,0
235291,2,2,2,26,2,2,2,2,0,0,104047,82646,81229,80175,79563,82371,4500,2008,1273,349,3310,4418,1
340000,2,1,1,39,0,0,0,0,0,0,104722,251917,123647,260462,265927,271766,9125,11750,8142,5073,10274,9832,0
130000,2,2,1,27,2,0,0,2,0,0,54921,55055,54804,52439,52609,98847,2754,6932,0,2071,2115,1640,0
110000,1,2,2,36,0,0,0,0,0,0,48120,44723,37745,22728,29541,42400,5000,1949,2000,5087,16468,175,0
50000,2,2,1,30,1,2,2,2,2,2,15345,14812,22449,16134,16523,16958,0,1858,0,1503,0,800,0
80000,2,1,2,38,-2,-2,-2,-2,-2,-2,1927,446,909,1740,2190,1060,1145,909,1740,5073,518,5062,0
310000,2,1,2,30,0,0,0,0,0,0,104710,261818,234621,242570,246073,280624,15327,6910,8137,9019,10024,15040,0
235378,2,1,2,30,0,-1,0,-1,-1,-1,26958,4650,28040,8893,771,2888,8985,11139,15347,793,7390,1436,0
60000,2,2,1,28,0,0,0,0,0,0,29701,27243,28227,22740,32541,31951,1463,1447,1290,1200,1000,1283,1
50000,1,1,2,26,0,0,0,0,0,2,46415,38226,40575,83686,19989,20452,1672,1699,1290,901,985,7,0
235414,2,1,2,26,-2,-2,0,-2,-2,-2,2232,3967,1348,20836,1321,283,2597,1348,20836,1321,561,2905,0
90000,2,1,2,23,0,0,0,0,0,0,18418,23068,24146,25692,27364,31952,5000,1454,2000,5988,1500,680,0
180000,1,1,2,30,-1,-1,-1,-1,-1,-1,4027,2130,25770,11475,69910,31953,2130,48448,11475,69910,21949,11600,0
40000,1,3,1,56,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,174,1
170000,2,1,2,27,-2,-2,-2,-2,-1,0,6530,1046,0,0,910,382,1046,0,0,11557,0,532,1
247559,1,1,1,51,0,0,0,0,0,-1,110417,89301,82057,27666,20226,276422,2811,2299,618,2636,326889,8689,0
235425,1,1,2,33,-1,2,-1,-1,-1,-1,1532,1000,1430,892,786,447,0,1430,1299,786,1422,2215,0
50000,1,3,2,51,0,0,0,0,0,0,46362,47393,49455,106997,32526,27549,1800,2000,1500,1000,2937,1254,0
90000,2,2,2,24,0,0,0,0,0,0,23362,37975,23539,28986,27079,21966,9057,1856,9000,1116,584,639,0
20000,1,3,1,49,-1,-1,-1,-1,-1,-1,390,678,0,780,0,378,678,22,780,0,378,0,0
50000,2,2,1,36,0,0,0,0,0,0,44510,42564,38181,30805,28252,28783,3000,3000,3872,2000,2000,5000,0
92399,2,1,1,43,-1,-1,-1,-2,-2,-2,390,337,0,0,0,0,780,0,0,0,0,251,0
100000,1,2,1,43,-1,-1,-1,-1,-1,-1,390,390,390,870,390,166,390,1856,390,390,390,390,0
20000,1,2,2,31,3,2,2,4,7,4,2581,6632,2400,2400,2400,4456,0,0,0,0,0,176,1
235569,1,2,2,26,0,0,0,0,0,0,155260,142329,123695,106999,146365,148961,9065,6944,5100,5073,5500,5768,0
235640,1,1,1,62,-1,-1,-1,-1,-1,-1,5875,13045,6894,9214,1546,19526,9059,6918,8141,1792,54334,3689,0
200000,2,3,1,50,0,0,0,0,0,0,162296,142189,168430,106855,95267,87086,13000,6905,8140,3000,2717,5738,0
235406,2,1,1,39,0,0,0,0,0,0,104725,142315,65380,106955,69780,63498,2305,1856,2370,5073,2500,2200,0
70000,1,1,2,30,0,0,0,0,0,0,36467,40505,48986,24714,27296,23474,5000,5000,1500,546,1000,2478,0
235265,1,1,1,38,-1,-1,-1,-1,-1,-1,4330,31348,22419,396,600,3596,9658,16786,396,600,3596,4095,0
235407,2,2,1,46,0,0,0,0,0,0,120343,121198,123834,106934,168329,98863,4342,4593,14955,5143,7284,5349,0
20000,1,3,2,59,2,2,2,2,0,0,7451,9077,5546,9452,6754,4574,2000,1500,1000,1000,1000,845,0
180000,2,2,1,39,0,0,0,0,0,0,46202,47359,48316,28220,32474,30173,2811,2111,1015,1500,1400,5350,0
82348,2,2,2,30,1,-1,0,0,0,0,0,10228,49243,49651,32070,15429,10228,40000,1291,6418,8926,9748,0
120000,1,1,1,39,2,2,0,0,2,0,63598,61987,64373,69164,67453,95532,0,4000,6500,0,6639,4000,0
235412,2,1,2,28,0,0,0,0,0,0,104727,131632,136239,106810,168339,98876,9056,6915,8143,5073,5000,5000,0
240000,1,2,2,47,0,0,2,2,0,0,125055,133825,123623,132569,135007,34036,12400,6909,0,5073,2198,1207,0
130000,2,3,1,51,0,0,2,0,0,0,104729,133265,122219,129883,122349,101415,12000,38,5100,5073,3844,4500,0
50000,1,1,2,30,0,-1,-1,-1,-1,-1,18771,10655,13124,5025,3285,3268,10000,9177,6546,29949,3268,399,0
226315,1,2,1,24,-1,2,-1,-1,-1,-1,4673,3851,547,3913,670,2489,1,547,4080,670,2721,656,0
310000,1,1,2,28,0,0,0,0,0,0,272588,169978,156699,131276,118837,98880,9978,6699,11276,9695,19402,5741,1
200000,1,3,1,39,0,0,0,0,0,0,181532,179645,180615,180127,168316,167416,8218,6902,6284,6313,6200,6419,0
180000,2,2,1,26,0,0,0,0,0,0,6530,4711,71396,6007,3260,0,1105,1861,2011,503,0,0,0
220000,2,2,1,30,1,-2,-2,-2,-2,-2,0,332,0,0,0,0,0,1,0,4,0,0,0
260000,2,2,2,26,0,0,0,0,0,0,264249,264434,263847,106974,222464,222837,9058,9800,9413,7114,7532,8427,0
180000,2,2,2,39,-1,-1,-1,-1,-1,-1,671,671,671,671,671,671,1140,1857,671,1116,671,179,1
260000,1,1,1,50,0,0,0,0,0,-1,115937,118957,119649,122448,-3353,123939,9099,7550,8000,40000,41121,5739,0
200000,2,2,2,24,0,0,0,0,0,0,104712,195884,194045,189557,168340,171010,7080,8000,7011,5073,6010,6000,0
400000,2,3,2,51,1,-1,-1,-1,-1,-1,0,877,33508,9506,8967,4326,877,33508,9506,5073,4326,5420,0
50000,2,2,1,49,0,0,0,0,-1,-1,49467,41877,20082,5329,5418,2088,1472,1000,107,5077,2717,1470,0
221182,2,2,1,30,1,-2,-1,2,-1,-1,0,0,7124,6860,10097,6000,0,7124,21,2959,6000,0,1
50000,2,2,1,50,0,0,0,0,0,0,14592,16335,22590,18955,32541,21605,2811,2000,1500,1300,2000,1000,0
190000,1,2,1,48,0,0,0,0,0,0,6246,142330,189018,175871,152957,151618,189717,7779,5900,5018,7281,1218,0
235405,2,3,1,51,1,2,0,0,0,0,121709,78369,61849,57737,59174,60651,99,8800,2700,3000,2600,2200,1
50000,2,1,2,23,-1,-1,-2,-2,-2,-2,2332,0,0,0,0,0,1,27,0,0,0,0,0
50000,2,2,2,30,1,2,0,0,2,0,47731,37970,47041,49180,47500,48479,0,2200,3600,0,1763,2478,1
160000,2,1,2,30,1,2,2,2,2,0,151270,153276,155301,106739,144602,148199,6000,6085,8143,0,6000,6000,0
500000,2,2,2,32,0,0,0,0,0,0,104629,37890,28527,27030,27454,30486,7000,7000,8000,10000,12000,2876,0
70000,2,1,2,25,0,0,0,0,0,0,27990,24526,25532,25971,14859,14344,1139,1860,1229,519,1141,557,0
235372,2,3,2,44,1,-1,-1,-2,-2,-2,0,1669,0,0,0,0,1687,5,0,0,0,289,0
30000,2,2,2,23,0,0,0,0,0,0,27911,27348,22414,14729,12935,13333,5000,2000,2000,500,500,0,0
29404,2,2,2,25,0,0,2,2,2,2,7712,14042,22433,17963,16513,16638,6742,1100,3303,511,2000,0,0
235380,2,1,2,29,-2,-2,-2,-2,-2,-2,-5,6571,2969,3419,0,1002,0,2974,3425,0,1841,200,0
82332,2,2,2,29,1,2,2,2,2,2,21068,17025,16809,8682,8861,8623,1102,1000,0,768,0,1000,0
50000,2,1,2,33,-1,2,-1,-1,-1,-2,7363,5180,22457,11044,0,196,39,32013,11079,0,0,0,0
50000,2,2,2,22,0,0,2,0,0,0,27283,30479,28301,26829,32541,26424,4809,1,1200,1116,934,1142,0
290000,2,1,2,30,0,0,0,0,0,0,41879,42882,43992,45061,46998,98657,2000,2100,2100,5074,7283,2050,0
80000,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,176,289,0,0,0,5,0,26,0,186,0
20000,1,2,2,24,1,2,2,2,2,2,15668,17037,22540,19088,18500,20712,73,1862,1700,3,3500,0,1
180000,2,3,1,47,-1,-1,-1,-1,-1,-1,316,316,740,874,316,316,316,316,1317,316,316,316,0
23875,1,2,2,38,0,0,0,0,0,0,19592,19401,19979,20107,19472,17631,1334,1856,1290,1120,835,772,0
235552,1,2,1,44,2,0,0,0,0,0,104551,121668,67240,69798,72243,75277,11000,11000,5000,5000,5000,3000,1
220000,2,2,2,30,0,0,0,0,0,0,220588,218136,123682,131874,118918,110338,9000,7294,4500,5073,5000,3000,0
20000,2,2,1,39,0,0,0,0,0,0,8269,17115,12236,13041,13641,14318,1500,1400,1500,1000,1000,0,0
235048,2,2,1,38,-1,-1,0,-1,-1,-1,6541,10426,21430,37009,2234,9289,50751,11820,21040,2234,7281,0,0
500000,1,1,2,28,-2,-2,-2,-1,2,-1,17155,14582,342,1116,969,6745,294,0,1116,601,6745,5734,0
260000,2,2,1,50,0,0,0,0,0,0,104727,171626,175869,106999,168336,98842,7000,7000,8000,7032,13603,5000,0
230000,2,1,2,23,-1,-1,-1,-1,-1,0,6530,1444,37122,1045,11685,12219,1139,14019,1045,12525,244,175,0
190000,2,1,2,33,-2,-2,-2,-2,-2,-2,6191,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,0
200000,1,2,2,27,0,0,2,0,0,0,25334,26203,22720,25162,24995,23901,2204,1004,1004,1013,2715,4,0
320000,2,1,2,58,-2,-2,-2,-2,-2,-2,1100,486,0,30,0,0,4,2,0,0,0,184,0
235420,1,1,2,26,0,0,0,0,0,0,50536,28219,24996,17509,5486,5295,1527,2670,1291,514,113,245,0
80000,2,3,2,28,-1,-1,-1,-1,-1,-1,1646,4830,4655,3223,1380,1324,4830,365,17663,5852,2254,1467,0
82293,1,2,2,31,-1,-1,-1,0,0,-1,6810,320,18171,17051,29920,16526,0,48528,341,0,18229,324,0
10000,1,2,2,22,-1,2,4,3,2,5,10160,9860,9565,9265,11262,12189,821,199,5,991,1000,0,0
80000,1,3,1,30,1,-2,-2,-2,-2,-2,0,0,171,11,829,167,0,47,0,263,0,0,0
480000,1,1,2,31,-1,-1,-1,-1,-1,-1,1759,1759,2742,1005,1759,1759,2806,1856,1759,1652,1623,2229,1
500000,2,1,2,31,1,-1,-1,-1,-1,0,29091,9889,15673,9393,69526,50677,9067,48171,1461,69526,5000,20000,0
235394,2,1,2,42,-2,-2,-2,-2,-2,-2,565,20650,15360,0,12923,1816,20650,12823,0,12923,1816,17050,1
130000,2,1,2,30,-1,-1,-1,-1,-1,-1,5002,4218,2448,5457,3855,4684,2437,2774,5457,3855,4684,843,0
30000,1,2,1,59,0,0,0,0,0,0,27304,37974,22115,22580,22610,0,1531,1400,443,349,0,175,0
235407,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,169,8,0,1,0,0,177,0
150000,1,1,2,30,-2,-2,-2,-2,-2,-2,4583,6917,831,3296,5138,7810,6989,833,8139,5072,7281,7130,0
235401,2,2,1,39,1,-2,-2,-1,-1,-2,-7,4422,367,3287,90,197,4429,367,3691,1,0,251,0
110000,1,1,1,52,0,0,0,0,0,0,82390,84024,84485,33889,43113,31952,4000,6902,4012,5077,2164,2000,0
250000,2,2,2,30,0,0,0,0,0,-1,43694,37903,44167,19806,32500,6852,9067,20087,5093,10000,7239,0,0
235427,1,2,2,27,0,-1,-1,-1,-1,-1,13102,4246,1480,2330,2286,4385,2809,1480,2330,5075,3000,3000,0
100000,2,3,1,30,2,2,0,0,2,2,30884,29770,30485,32434,32541,31978,0,1825,3304,1300,308,1771,0
88138,2,2,2,23,2,0,0,0,0,0,71975,64153,47680,33336,27656,26187,2811,4000,3000,2000,2000,0,1
40000,2,3,2,51,1,2,2,2,2,2,27314,29093,22421,30561,24132,31950,2783,0,1564,0,2382,0,0
235400,2,2,1,43,1,-2,-2,-2,-2,-2,0,325,0,0,0,0,0,0,0,0,0,188,1
232608,2,2,1,39,0,0,0,0,0,-2,29197,30719,22557,22718,0,0,2811,1400,1294,0,0,0,0
140000,1,1,1,39,0,0,0,0,0,0,39598,40836,49142,42977,43960,31952,2811,2001,2100,2000,2000,2000,0
235417,1,2,1,51,1,-2,-2,-2,-2,-2,0,0,0,1,506,0,0,0,0,0,0,0,1
20000,2,2,1,30,1,2,2,2,2,2,6927,11700,13474,13006,13743,11167,0,2000,0,5075,1,215,0
74733,2,2,1,39,-1,-1,0,0,2,2,0,2504,1775,3040,3679,4353,741,1034,1483,4609,1013,106,0
235410,1,1,2,32,0,0,0,0,0,0,105023,73954,35199,31136,28839,14584,30307,5044,5036,5081,2022,2026,0
80000,2,1,2,24,0,0,0,0,0,0,104290,37970,41986,40060,32541,37140,9037,2000,2000,2000,3000,2000,0
60000,2,2,2,31,0,0,0,0,2,0,59643,61279,61017,22523,29526,31952,3200,2535,2331,4049,1073,2476,0
300000,2,1,2,39,0,0,0,0,0,2,87540,128814,91558,93741,168321,98456,7667,6902,5000,8000,0,4000,0
30000,1,2,2,30,4,3,2,2,2,0,30562,29809,28920,29887,29525,32011,0,1,1291,15,1030,30802,0
50000,2,3,2,25,0,0,2,2,2,0,27308,44434,45916,46566,32525,46484,3500,2500,1700,75,1119,1255,1
90000,1,2,2,34,0,0,0,0,0,0,104691,76777,123693,39209,32485,40744,4600,4300,2700,1116,935,2000,0
243773,1,1,2,31,-1,-1,-1,-1,-1,-1,8217,3000,2820,504,279,254,9057,0,1290,300,500,1000,0
235403,2,2,2,29,-2,-2,-2,-2,-2,-2,0,0,4690,2,150,193,0,6278,0,150,193,3403,1
