LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
160000,2,1,1,34,0,0,0,0,0,0,43729,78171,43308,41255,31766,32570,2045,2309,1854,1154,1333,695,0
255898,2,2,2,38,1,-2,-2,-2,-2,-2,0,0,0,0,37768,0,1358,0,0,0,3726,693,1
310000,2,1,1,37,0,-2,-2,0,-2,-2,123,123,0,123,0,17200,123,0,1865,0,3726,0,0
170000,2,1,1,28,0,0,0,0,-1,-1,20302,14653,44097,9908,37859,60,1390,1000,5000,3205,60,0,0
30000,1,1,2,38,0,0,0,0,0,0,29574,26663,43409,92504,28847,17090,28000,2336,2000,2546,3719,0,0
60000,1,3,2,38,0,0,0,0,0,0,110948,58369,59237,59851,32002,32388,3000,2400,1812,2397,3729,4000,0
255942,1,2,1,37,0,0,0,0,0,0,38670,37606,35189,31373,28455,17000,1606,1674,1420,2443,1006,696,0
255867,2,3,1,38,-2,0,-2,0,-2,-2,111106,77334,2340,92388,11435,189,8351,2340,2340,2390,3722,5391,0
320000,1,1,1,51,0,0,0,0,0,0,111145,290784,42983,92283,253903,249866,20373,13000,11160,8418,8325,8602,0
80000,2,2,2,38,0,0,0,0,0,0,56373,57301,58017,56556,57890,16735,1371,2014,1985,3000,3715,2266,0
170000,1,1,2,26,0,0,0,0,0,0,85914,78411,42898,49734,14285,17027,10050,5050,6000,2413,3722,6000,0
255785,2,3,1,45,0,0,0,0,0,0,47639,77649,16246,14987,37716,15447,1271,1242,1865,702,553,723,1
50000,1,1,2,24,1,3,2,0,-1,-1,52935,78715,22740,2314,37970,18839,1385,0,0,2442,3736,701,1
80000,2,1,2,22,0,0,0,0,0,0,1742,77485,5097,92528,7141,7355,1200,3000,1500,2427,3725,500,0
255872,1,1,1,29,0,0,0,0,0,0,92693,87415,69552,38898,31222,17022,1380,20200,10063,2412,30278,694,0
370000,2,1,1,36,-2,-2,-2,-2,-2,-2,111141,25790,3007,4246,37787,2290,25794,3007,4305,3737,3723,22259,0
20000,1,2,2,30,0,0,0,-2,-2,-2,-300,-690,43405,-1470,-1860,17341,1409,2303,0,0,0,4000,0
220000,2,1,1,41,7,6,5,4,0,2,110966,238172,232446,227800,225044,222356,1392,0,0,0,0,6000,1
200000,2,1,1,32,0,2,-1,-1,0,0,220,110,110,92418,32836,110,0,2305,1869,21000,3719,694,1
20000,1,3,1,51,2,0,0,0,0,0,111020,15837,16852,92493,17546,17895,1264,1279,1861,635,639,664,0
255888,1,2,1,38,2,2,0,0,0,2,30121,33315,43119,33142,35443,34724,4000,2308,1500,3000,3718,1500,0
255890,1,1,1,38,0,0,0,0,0,0,32903,33275,34174,92459,34456,34737,1600,2298,1209,1248,1247,1212,1
255940,1,1,2,38,-1,0,-1,-1,-1,-1,12137,6500,6500,6500,6500,2870,1000,2300,1873,6500,2870,688,0
40000,2,3,2,41,0,0,0,0,0,-2,72892,37781,35647,92168,37945,0,1971,1000,0,0,0,693,1
255801,1,1,2,35,-2,-2,0,-2,0,0,111178,14011,43612,8295,7301,4388,14021,2298,8295,2383,4388,692,0
255875,2,2,2,40,0,0,0,0,0,0,79390,77606,43213,92527,82854,80868,1371,4300,3340,3500,2999,3300,0
30000,1,1,1,27,0,0,0,0,0,0,29083,27227,42977,27831,37794,32635,1376,1938,1861,505,3726,1229,0
130000,1,1,1,38,0,0,0,0,0,0,5636,8485,6263,24571,37835,13481,8510,6279,1842,16,34,689,0
230000,2,1,2,38,0,0,-1,0,0,0,111159,12105,2439,92727,9893,11567,2102,2298,1859,5000,2000,2000,0
70000,2,2,1,34,0,0,0,0,0,0,43662,77849,43553,46911,48128,51182,1800,1764,1900,2000,3723,688,1
20000,1,3,1,38,0,0,0,0,0,0,8038,78763,11600,92550,12703,12970,1161,2701,1204,600,620,622,1
255975,1,2,1,28,0,0,0,0,0,0,31875,31611,32411,92587,37861,35569,2000,2317,1895,2461,2000,1500,0
255979,2,3,1,39,2,2,0,2,0,0,111048,49326,43287,51081,37835,51129,2000,2000,2000,2001,0,4100,0
255905,2,1,1,62,2,0,2,0,2,2,2500,77553,2500,92447,37974,2500,0,0,0,2356,0,689,1
10000,1,3,1,22,0,0,0,-1,0,2,7572,8520,42871,92473,10274,9963,1118,1020,1845,10300,0,200,0
255715,2,1,2,30,2,-1,0,0,-1,0,300,300,1159,92155,300,4250,300,2299,2280,300,4250,909,0
370000,2,1,1,41,-2,-2,-2,-2,0,-2,1442,9750,0,30100,0,0,9750,0,1883,0,0,0,0
30000,1,2,2,38,1,0,2,2,3,2,111148,25209,24524,92474,28628,17162,0,0,5621,0,4000,1500,1
180000,1,1,1,38,0,0,0,0,0,0,34607,43623,46667,92611,33928,35235,10000,5000,15000,5000,2000,5000,0
255769,2,1,1,24,2,2,2,0,0,2,111038,50388,51450,92594,37772,51118,2100,2200,0,4300,2100,0,0
20000,1,1,2,25,1,-2,0,0,-2,0,0,0,0,0,38080,0,0,0,1870,0,3722,699,1
255938,1,1,1,31,-2,-2,-2,-1,-1,-1,0,0,196,533,37813,957,0,196,1858,2424,3724,1187,0
10000,2,1,1,27,2,0,0,0,0,0,111047,77989,6945,7088,8108,16914,1391,2305,407,2408,3721,695,0
90000,1,2,1,38,0,0,0,0,0,0,53105,77948,43824,92415,37597,17011,2525,3000,2637,3242,6783,692,0
20000,2,2,3,46,0,-2,-1,0,0,-1,0,77428,390,390,390,150,1375,390,0,0,150,390,0
50000,1,2,1,37,0,0,0,0,-2,0,111058,24921,25775,0,0,0,1370,1800,1865,2405,3727,0,0
255795,1,3,1,50,2,2,2,0,0,0,110537,99734,99973,71008,66735,68621,0,2307,1852,2500,3731,3000,1
240000,1,2,1,47,0,0,0,0,0,0,121386,123877,127344,125050,126479,16995,6000,2292,6500,5000,6000,6000,0
330000,2,1,2,34,-1,-1,-1,0,-1,0,1406,1467,42969,92361,70464,17115,1377,2599,17064,70464,3725,232972,0
255791,1,1,2,29,-2,-2,-2,0,-2,-2,-5478,78263,43336,10980,1123,4665,1220,33,30044,12,11493,692,0
255824,1,2,2,26,1,2,0,0,2,2,16412,15851,16889,19909,19291,20675,0,2302,3314,2399,1700,698,0
130000,1,1,1,38,2,0,2,0,2,2,62177,60580,43378,92269,37938,68740,0,2304,2500,0,3722,2700,0
50000,1,1,1,25,-1,0,-1,0,0,-1,111188,3020,2262,92549,37951,5918,0,2303,1873,0,5918,0,0
260000,2,2,1,38,0,0,0,-1,0,0,25419,19045,43444,92857,37819,17042,3000,3017,1867,114479,2000,697,0
255883,1,1,1,38,0,0,0,0,0,0,111122,78501,69945,74082,37781,77259,3698,3786,1863,2438,2815,2929,0
200000,1,1,2,31,0,0,0,0,0,0,6618,6777,43664,4667,37951,17088,1900,3008,3500,73000,2700,690,0
255883,2,1,2,40,-1,2,0,0,0,-1,780,78422,43432,92362,37781,16976,1376,650,0,500,0,693,0
20000,2,1,1,38,1,2,0,0,0,3,15712,15162,16188,92481,19363,18771,1408,2308,1300,2443,3716,0,0
150000,2,1,1,40,0,0,0,0,0,0,152880,151333,151264,92367,148012,151014,1404,10031,4630,4918,9000,694,0
500000,1,2,1,39,0,-1,-1,0,-1,-1,23800,297,9342,3518,5597,717,1386,9342,3518,2430,3716,25349,0
500000,1,1,1,49,0,0,0,0,0,0,260991,214726,43070,92418,37720,2786,1376,20132,20004,7714,3000,1543,0
255627,2,2,1,34,0,0,0,0,0,0,35348,34622,43438,28229,26422,17089,1402,2307,652,798,3728,695,0
50000,1,1,2,28,0,2,2,2,0,0,4917,4693,6945,6651,4060,4060,0,2500,0,2407,0,0,0
255881,1,1,2,33,0,0,0,0,0,0,73983,75454,43966,77235,76835,34751,3300,4100,1849,0,3723,0,1
390000,2,1,2,38,0,0,0,0,0,0,245997,243904,244361,243287,247613,246330,10800,9110,1896,9200,3734,15000,1
255763,1,2,1,38,2,2,2,0,0,0,168581,170775,166749,168739,166757,161777,1374,5,1862,5741,3731,689,1
200000,1,1,2,27,2,0,0,0,0,0,189605,191628,180604,181273,37754,185370,1400,10019,8029,7010,10022,7049,1
30000,1,2,1,38,0,3,0,2,0,0,111052,26886,43602,92457,25751,27179,1412,0,0,2433,2000,1000,0
230000,1,1,1,34,0,0,0,0,0,0,124824,102327,103506,100554,103929,17058,10001,2297,4500,5000,3722,4300,0
255982,1,1,2,29,0,0,0,0,0,0,111058,77783,20183,20036,19965,20061,1700,2000,1600,2478,1500,1000,0
50000,1,1,2,23,0,0,-2,-2,-2,-2,49276,0,0,0,0,0,0,2305,1876,2437,0,687,0
150000,2,2,1,30,-1,0,0,0,-1,-1,35213,78599,135090,80085,35940,38460,1362,66066,2031,35940,3721,695,0
450000,1,2,2,38,0,0,0,0,0,0,610723,78263,497132,514249,462666,17065,20200,2311,25135,432130,17000,20000,1
450000,1,1,2,36,1,0,-1,-1,-1,-2,5909,964,613,92397,37712,10643,968,615,1834,2440,10697,30451,0
50000,1,1,2,25,0,0,2,0,2,0,110949,48045,47306,92551,47220,49584,4100,400,1872,2,4005,6,0
255877,2,1,1,38,-1,0,0,-1,0,0,20272,11294,16873,1143,4317,14940,1370,16906,1143,4317,3726,692,0
210000,2,1,1,38,0,0,0,0,0,0,13744,77776,43114,92400,8155,2838,5000,3397,1866,2000,3722,691,0
20000,2,2,2,38,-1,-1,-1,0,-2,-2,111160,179,1669,0,0,0,1393,1669,0,2448,0,695,1
255916,1,2,2,24,0,0,0,0,0,2,26170,77718,26189,26801,28593,26020,1414,1388,1000,2180,0,929,1
180000,1,1,2,27,0,0,2,2,-2,-2,11392,14688,14040,92441,37936,16964,3500,0,0,2476,0,690,1
100000,1,2,1,45,0,0,0,0,0,0,90483,77931,91531,92323,37798,17125,1384,2312,3157,2436,3048,2680,0
50000,2,3,2,23,0,0,0,0,0,2,34364,34212,33886,92415,34549,33458,1861,2301,1324,3768,1,1141,0
360000,1,2,2,25,1,0,2,0,-1,-1,111112,1647,1488,490,1697,789,1379,5,1873,1705,792,0,0
180000,2,3,1,34,0,0,0,0,-1,0,16386,15793,8441,92465,-679,17042,1370,1500,1873,679,9000,2000,0
60000,2,3,2,40,-1,-1,0,0,0,-1,24496,20329,15219,92275,14295,16831,1374,2293,3658,2417,3718,692,0
255828,1,3,1,46,0,0,2,4,3,2,111078,78439,9557,9269,8836,8548,1000,2819,0,0,3728,692,1
360000,2,1,2,30,0,0,0,0,0,0,111000,143515,147037,146117,37591,147645,6000,2290,4818,5000,3722,690,0
255838,2,2,1,49,-1,-1,-1,-1,-1,0,801,908,43380,1538,0,804,913,1081,1538,2407,804,200,0
256010,2,1,1,32,0,0,0,0,0,0,317024,313710,43229,281436,274358,270877,11200,12112,11500,9600,10005,9651,0
256019,1,2,1,27,0,0,0,0,0,0,80210,67746,76230,92103,78953,81848,10000,10000,3393,3260,5000,3000,0
255729,1,1,1,38,-2,-2,-2,-1,-1,-1,14202,0,0,92642,37930,17100,1387,2310,11940,17693,2402,0,0
70000,1,2,2,29,0,0,0,0,-1,-1,111186,61710,64114,66775,161,5746,5000,4000,5000,2468,5800,1500,0
400000,1,3,1,43,0,0,0,0,0,-1,111124,134269,100229,57583,8556,17080,6100,26621,6600,2436,3729,316,0
200000,2,0,2,38,-1,0,0,-1,-1,0,17160,7289,2868,92262,37698,7809,2880,0,9470,5834,3728,2886,0
255862,2,2,2,25,0,0,0,0,0,0,111110,77567,52366,29995,22722,24479,2522,2307,1000,1000,2100,154700,0
200000,2,1,1,40,0,-2,0,0,0,-1,-433,-433,-433,92540,17363,0,1382,0,9000,2424,0,0,0
20000,2,2,1,29,0,0,0,0,0,-1,111086,4090,43276,92382,37827,0,1030,1000,780,1000,0,693,1
255891,1,1,2,41,0,-1,-1,-1,-1,-1,396,396,42866,92251,37668,396,396,2295,1833,2400,500,0,1
80000,1,2,2,38,0,0,0,0,0,0,111107,77729,43606,29990,38059,17281,19885,1700,1169,1044,3727,1000,0
50000,1,3,1,27,0,2,-2,-1,-1,-1,111124,570,43068,2672,37655,5465,570,0,2672,3101,3727,690,0
255852,1,1,2,38,0,0,0,0,0,0,79534,81391,77033,47413,37981,49841,3174,2308,3400,2000,3724,690,0
210000,1,3,2,48,0,0,0,0,0,-1,85107,83658,42832,38405,38395,5062,33658,2303,1000,2424,3720,13061,0
290000,2,1,1,51,-2,0,-2,-2,-2,-2,0,22888,783,40720,4352,504,22888,783,40720,4352,3728,720,0
50000,2,1,1,30,0,0,0,0,0,0,30145,26212,17354,18157,18952,14036,5000,2301,1000,1000,1000,1000,0
130000,1,2,1,38,3,0,-1,-1,-1,0,130819,77795,10212,2486,37690,6823,1393,10252,2486,5170,3039,2386,0
210000,1,1,1,43,0,0,0,0,0,0,47025,45456,44048,15398,8657,17002,2300,1326,400,2432,100,112136,0
180000,1,2,2,38,0,0,0,0,0,0,111059,78227,43083,92232,6437,12499,2001,2318,1018,2420,3722,5016,0
180000,2,3,1,39,2,0,0,-2,0,-2,172488,72050,0,92615,37912,0,3450,2302,0,0,3731,0,1
256017,1,1,2,29,-1,-1,-2,-2,-2,-1,2868,77808,0,0,0,629,1399,0,0,0,629,690,1
80000,1,3,2,38,0,0,-1,-2,-2,-2,111003,2100,0,0,0,0,2100,2314,0,0,0,0,0
255751,1,2,1,42,-2,-2,-2,0,-1,0,111203,1469,43581,0,19777,19910,1383,2297,0,19777,3722,694,0
240000,2,1,1,38,0,-1,0,0,0,0,626,1921,20740,21274,37909,360,1921,2306,2624,888,360,692,0
500000,2,1,2,42,0,-1,-1,0,-1,0,30439,1844,844,92433,2887,3850,1844,1000,1864,3000,3722,6000,1
480000,2,1,1,31,0,0,0,0,0,0,111069,77978,43282,185344,37856,168433,9960,2306,7410,6368,7323,5837,0
80000,2,1,2,38,0,0,0,0,0,0,25084,20685,43007,23674,23636,22426,1500,2305,2000,1000,1000,1100,0
270000,2,2,1,50,0,0,0,0,0,0,22821,77395,43657,27778,29322,30677,2500,2000,1835,2000,3722,2000,0
255912,2,2,2,31,0,0,0,0,0,0,32430,34169,43223,36910,37838,38457,2579,2905,1320,2421,1400,694,0
120000,2,2,1,38,-1,2,-1,-1,-1,-1,2049,1579,590,3617,2001,0,0,2295,1871,2001,3725,204,1
330000,2,2,1,37,0,-1,-1,0,0,0,2202,2900,2335,7278,38038,5324,2911,2299,7278,2411,26,2089,0
255917,2,1,1,40,2,2,0,0,0,0,16457,77809,18547,18645,17847,16942,3280,0,1843,609,500,800,1
170000,1,1,1,33,0,0,0,0,0,0,109863,79574,78440,92450,81862,84237,4380,2296,1868,2434,4000,4500,0
255678,1,1,2,34,0,0,0,0,0,0,111038,23453,20171,20245,20769,23770,1500,2309,1000,1000,3490,1000,0
50000,1,1,1,26,0,0,0,0,0,0,111012,49689,43305,9454,6020,5000,1769,1003,1829,120,100,3710,0
290000,2,1,1,41,0,-1,-1,0,-2,-1,11200,0,970,92448,0,2184,0,2320,0,0,3724,692,0
255848,2,1,1,33,0,0,0,0,0,0,112926,78334,216399,213259,203377,185056,4677,130533,7609,2456,3729,6000,0
400000,2,3,1,38,0,0,0,0,0,0,111125,113855,43071,19583,37750,16840,3557,2296,5700,1000,1000,695,0
20000,2,1,2,27,0,0,0,0,0,0,110937,77395,17282,92392,18661,16925,1265,1292,1303,671,1800,0,0
255879,2,3,2,38,1,-2,-2,-2,0,0,111059,736,736,736,0,-736,736,736,736,2426,3728,692,0
160000,1,2,1,58,-1,-1,-1,0,-1,-1,1443,1443,1443,1443,1443,1443,1373,2301,1443,1443,1443,1443,0
110000,1,1,1,36,0,0,0,0,0,0,104498,77179,42876,44356,45932,16974,1368,2304,1863,2482,2000,695,0
255879,1,2,1,38,0,0,-2,-2,0,0,2524,0,43405,0,0,17204,0,2310,1873,0,3727,0,1
60000,2,1,2,23,1,2,0,0,0,0,59866,58114,25127,21111,37650,16799,0,3761,1868,2417,900,852,0
70000,1,2,2,35,1,2,2,0,0,0,111212,77945,45166,36283,20861,21374,1373,102,2400,894,3731,1000,1
255835,1,1,2,29,1,0,0,0,0,0,71267,77886,43387,23163,41106,16858,1377,2910,1000,20000,1600,2000,1
255867,2,3,2,22,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650,1396,0,0,0,0,695,1
90000,1,1,1,29,0,0,0,0,0,0,82410,85150,81812,92413,37642,17129,8000,3000,3100,3000,3724,691,0
600000,1,2,1,38,0,0,0,0,0,0,501499,510470,520492,525749,480722,460068,1378,20462,19445,17348,3725,16845,0
50000,1,2,2,50,0,0,-2,-2,0,0,25925,0,0,92429,0,17217,0,2305,0,0,0,0,0
170000,2,1,1,52,-2,0,0,0,0,-1,416,2939,43440,416,7509,6387,2939,3000,5,2401,6387,1666,0
110000,2,1,1,38,0,0,0,0,0,0,95986,189688,93984,91983,38060,17133,1392,5000,4109,3100,3322,3472,0
210000,2,1,1,29,0,-1,0,-1,0,0,1383,484,971,92551,2221,266,1393,980,4000,266,0,690,0
60000,1,2,1,24,0,0,0,0,0,2,60753,54892,43474,92372,20309,17867,2800,6100,621,2609,0,756,0
400000,2,2,2,42,0,-1,-1,-1,0,0,3608,77517,9885,65207,37802,53752,4052,9939,65243,1239,5366,10435,0
255875,2,2,2,26,0,0,0,0,0,0,105338,78478,96815,92149,86011,81276,3600,3990,2700,2423,2300,3000,0
190000,1,1,1,38,1,0,0,0,0,0,-1600,2400,2184,2184,37855,16966,1385,2302,1858,0,0,0,0
255798,2,3,1,35,-1,-1,-1,0,-1,-1,11500,4998,4996,92560,4998,49398,4998,4996,5000,4998,49398,696,0
480000,2,2,2,39,0,0,0,0,0,0,502904,77806,476680,402695,362128,347271,180000,17000,12638,12058,11101,9567,0
130000,1,1,1,34,2,2,2,2,0,0,69388,70650,43065,70117,72014,73759,3000,2309,0,3000,3000,3111,1
180000,2,2,2,32,-2,-2,0,-2,-2,0,0,0,43449,92499,0,16967,0,1980,1861,0,858,0,0
50000,1,1,2,38,0,0,0,0,0,0,111013,48427,43274,92572,18177,18823,2110,2000,2376,2427,998,535,0
80000,2,1,2,38,0,0,0,0,0,0,46239,78057,47918,92795,37676,48525,1754,2318,1700,1614,1600,698,0
255815,1,3,1,38,0,0,-1,-1,0,-1,19805,19900,390,92085,37786,16718,1000,2294,390,0,780,0,1
255768,2,3,2,38,-2,0,-2,-2,-2,-2,396,396,43016,396,396,6396,396,2310,396,2402,6396,693,0
30000,1,2,1,45,-1,2,2,0,0,2,5239,3434,4845,3048,8314,16731,1357,3048,0,2376,0,4132,1
200000,2,1,2,38,-1,-1,-1,-1,-2,-2,9283,0,780,2220,0,0,0,780,1845,0,3724,8893,0
350000,1,1,2,38,2,2,-1,2,0,0,832,77932,1844,1248,832,17207,1375,1844,1881,0,0,832,1
255856,2,1,2,25,0,0,0,0,0,0,111088,78045,87061,89008,93523,17105,8213,3491,1851,19523,3288,1570,1
20000,1,2,2,38,-1,-1,2,0,0,-2,390,1170,780,780,0,0,1384,0,0,0,0,694,1
170000,2,1,2,38,0,0,0,0,0,0,57198,59379,28679,29215,19415,19531,3200,2000,3000,10000,3721,692,0
360000,1,1,2,28,-2,-2,-2,-2,-1,-1,2988,78265,43601,2766,3373,5042,2766,2302,2766,3373,5042,696,0
240000,2,1,1,27,-2,0,-2,-2,-2,0,3293,77207,2804,3958,37637,3874,9079,2804,1874,12157,3874,697,0
460000,1,1,1,38,-1,-1,-1,0,0,-1,30765,78614,19146,92443,37894,-260,1398,2313,27778,38780,0,0,0
100000,1,1,1,30,1,-2,-2,-2,-2,-2,-602,-602,43657,-602,-602,-602,0,0,1862,0,3718,690,0
220000,1,1,1,48,2,-1,-1,0,0,-1,1480,9202,43456,92340,7387,20018,9202,26390,13007,0,20018,14661,0
360000,1,1,2,38,-2,0,-2,0,0,0,0,0,0,0,0,0,0,2320,1869,0,0,0,0
150000,1,2,2,28,0,-1,0,-1,-2,-2,88609,4635,2160,-2,37795,-2,4660,2166,1866,2437,3718,901,0
80000,1,1,1,38,-1,3,2,0,2,0,111082,77600,43578,481,37744,151,0,2302,481,0,3729,0,0
255976,1,1,2,50,0,0,0,-1,-1,-1,47155,78186,10054,3122,8471,6315,2000,4038,3129,8471,12508,19216,0
20000,2,1,2,38,1,2,0,0,0,2,111077,77742,43462,12326,11888,17069,0,2000,1886,0,900,0,1
210000,2,1,1,40,1,-2,-2,-1,-1,-1,111196,0,0,4351,0,17053,1391,0,4351,0,6200,5276,0
300000,1,1,2,44,-2,-2,-2,-1,0,0,9799,299,0,800,800,180,299,0,800,2391,3728,0,0
210000,2,1,1,32,-1,0,0,0,0,0,164015,155235,151267,149478,145041,17097,1386,4894,3301,3,4994,116880,0
60000,1,3,1,39,0,0,0,0,0,0,36343,77497,43083,16907,15837,11195,5140,2296,3000,6000,2000,3000,0
30000,1,2,1,25,0,2,2,2,2,2,14149,15171,44205,92489,14930,16562,1381,2293,1830,2424,1882,688,1
255763,1,1,2,23,0,0,0,0,0,0,11109,83376,79726,76986,78038,78321,78016,2305,1877,2384,3723,697,0
255856,2,1,1,22,0,0,0,0,-2,-2,50180,38404,29775,0,0,0,2100,1800,0,0,0,695,0
255744,2,3,1,25,0,0,0,0,0,0,66497,68327,68759,69746,70040,16814,3084,3007,3031,2407,2450,695,0
460000,1,1,2,38,0,0,0,0,0,0,161054,164509,43486,172072,154177,157246,6050,2294,6000,2412,5630,693,0
255968,2,1,2,38,-1,0,2,-1,-1,-1,38783,62793,43466,92529,1117,17166,26286,0,1117,1117,3727,1128,0
50000,1,3,1,25,0,0,0,0,0,-1,49805,77295,42651,17083,9412,1038,1385,2296,2016,1022,1388,19000,1
255658,1,1,2,38,0,0,0,0,0,0,52065,55205,55900,55622,56295,16923,5000,2606,2200,2425,6679,1700,0
200000,1,1,1,38,0,0,2,0,0,0,111165,134514,130952,92452,159160,162928,12400,2301,1822,29160,3728,695,0
255771,1,2,2,23,1,2,0,0,0,0,17682,18595,19447,19312,37985,17060,1500,1500,1000,1000,1000,1000,0
150000,1,3,2,38,0,0,0,0,0,0,99247,101194,81194,70590,72040,17073,4268,2289,2505,3000,3000,3000,0
440000,2,1,1,38,0,-1,-1,-1,-1,-2,232526,1025,0,26549,0,1000,1025,0,1836,2443,3723,150,0
255757,2,1,1,38,-1,-1,2,-1,-1,-1,1120,1100,740,92508,890,740,1367,2299,740,2419,3721,740,0
255967,1,2,1,38,0,-1,-1,0,-1,0,111096,77602,390,540,540,16961,1363,390,540,540,540,689,1
300000,2,1,2,30,0,-1,0,0,0,-1,688,78151,0,4340,2672,800,3288,0,1857,2672,800,746,0
400000,1,1,2,41,-1,0,0,0,-1,-1,111129,27703,43775,10644,42195,12246,27703,43947,1869,42195,3724,13663,0
160000,2,1,1,38,-1,0,0,0,0,0,20193,3250,9244,8344,37635,1289,3250,6152,1000,1401,0,0,0
200000,1,1,2,27,0,0,-2,-2,-2,-2,24635,78297,0,92486,0,0,1402,0,1846,0,3727,0,0
200000,2,1,1,38,0,0,0,0,0,0,110958,11945,14562,22457,37815,16656,2000,5000,10000,5000,3716,10000,0
255932,1,1,2,31,-1,0,-1,0,-1,-1,914,907,43047,923,37676,900,907,900,923,2422,900,946,0
140000,1,1,1,29,0,-2,-2,0,-2,-2,111064,0,0,0,0,0,0,0,0,0,3722,697,0
410000,2,1,1,42,-1,-1,-1,2,-1,-1,12327,76661,42637,3830,37792,49828,1383,4204,1842,3160,49828,1647,0
140000,1,1,2,25,-1,0,0,0,-2,-2,111195,15985,0,0,0,0,15980,0,0,0,0,0,1
255987,1,1,2,38,0,0,0,0,2,0,110964,78081,18706,92251,19632,17135,1700,1400,1684,0,1000,694,0
80000,1,1,1,38,-1,-1,0,-1,0,0,111128,2302,1604,3612,2608,1604,2310,1100,3612,600,600,693,0
20000,1,3,1,40,0,0,0,3,2,2,13370,16326,17963,92254,16809,18137,3200,2200,0,2408,3720,900,1
90000,2,2,1,29,0,0,0,0,0,0,111064,14024,42762,4173,4408,16659,1522,3010,1500,2420,1500,2000,0
255859,2,2,2,38,8,7,6,5,0,3,197231,194309,189981,185559,37993,17056,0,0,0,2444,3725,0,1
360000,2,2,1,41,-1,-1,0,-1,-1,-1,111071,1436,43036,1917,19588,17099,1436,1114,1917,2410,16666,707,0
10000,1,1,2,21,0,0,0,0,-1,-1,110995,8422,42802,9393,4176,0,2000,1000,188,2538,0,0,0
256011,1,1,1,51,-1,0,-1,0,0,-2,111082,830,225,0,37955,0,832,2308,1858,0,3726,692,0
210000,2,1,2,33,-1,-1,-1,0,-1,0,591,1053,43339,92800,17239,3680,1383,2992,1873,17239,3680,700,0
180000,1,2,1,38,0,0,0,0,0,0,164222,169073,171820,160018,164717,17143,7500,2314,6000,2443,7000,5000,0
255721,1,1,1,38,0,0,0,0,0,0,110996,40238,36620,32163,29620,16934,1372,1626,1760,841,1000,1000,0
280000,1,2,1,49,0,0,0,0,0,0,94916,96838,43544,100899,102900,105057,3500,3600,3666,3683,3815,3900,0
255870,2,1,2,38,1,0,0,0,0,0,111215,135633,128285,92746,97382,99364,0,2307,5522,3200,3300,695,0
30000,1,2,1,34,0,0,0,0,0,0,28893,26807,27942,92666,27385,28943,2000,2289,1860,1000,2000,689,1
180000,2,2,1,38,0,0,0,0,0,0,3063,77825,4634,3652,1973,17328,1084,1084,1005,46,3725,0,0
255843,2,3,1,26,0,0,0,0,0,0,14692,76631,16733,92293,17970,16732,1354,2298,1821,950,652,1000,0
310000,1,2,2,38,-2,-2,-2,-2,-2,-2,2186,1528,43556,-5,37869,374,1532,2301,0,1121,401,0,0
255902,2,2,1,31,0,0,0,0,0,0,98006,78099,93066,92397,78144,78169,4300,4295,1856,2403,3000,3034,0
255843,2,3,1,38,0,0,0,0,0,0,97886,74638,43295,64193,61733,59717,1389,2308,1853,1732,1756,1689,0
255791,2,1,1,37,1,0,-1,-1,0,-1,0,732,873,148,129,292,1380,873,1867,129,292,0,1
170000,2,2,2,51,0,0,0,0,0,0,111146,161679,165068,92581,37892,112906,1359,7500,6778,4000,5000,691,0
256050,1,1,1,38,0,0,0,0,0,0,110995,22939,23647,24118,37761,25267,1379,2305,864,1000,950,936,0
280000,1,2,1,27,0,-1,-1,-1,0,-1,5924,5174,980,3058,37677,9530,1378,1078,3058,3158,9530,0,0
50000,1,1,1,47,2,0,0,0,0,0,111062,77873,13012,13789,14560,16907,1370,1600,1883,1000,3726,600,1
255951,1,3,1,24,0,0,0,0,0,0,48497,77447,19207,18963,19741,19901,2089,2303,1862,1000,1500,1500,1
90000,2,1,2,27,0,0,0,0,0,0,37026,40641,43235,35349,29790,26414,5000,3611,199,208,0,695,0
120000,2,1,1,33,-1,-1,0,0,0,0,332,332,538,92390,2928,2596,332,538,3160,100,3735,692,1
80000,2,1,1,38,0,-1,-1,0,-1,-1,817,77858,43361,1907,1962,1865,1131,1000,1907,2000,2000,694,0
210000,2,2,2,38,0,0,0,0,0,0,46066,38952,29735,92606,12475,17211,1951,3034,3000,2389,3000,92,0
30000,1,3,1,38,-1,-1,0,-1,-1,-1,111182,78447,43030,92386,390,1320,1381,390,1854,390,1320,0,1
360000,2,1,1,38,1,-2,-2,-2,0,-2,111147,0,0,0,0,0,0,0,0,2363,0,691,0
110000,2,3,1,40,0,0,0,0,0,0,111051,42626,45666,92417,49757,17285,1688,2311,1726,1608,2169,1698,0
110000,2,1,1,34,0,0,0,0,0,0,111016,19385,20400,20729,21465,21740,1300,1280,1848,1005,709,732,0
256068,1,1,2,38,2,2,0,0,0,0,16626,16075,17490,20724,23952,23859,0,2000,1870,3566,446,3000,1
