LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
23772,1,1,2,30,0,0,0,0,0,0,29234,19370,29851,29978,37189,29230,2000,2000,2000,1129,1500,3000,0
360000,2,1,1,48,1,-1,-1,-1,-2,-2,130332,3670,-114,-200,-200,-200,2875,2037,0,0,0,2033,1
83027,1,2,2,36,0,0,0,0,0,0,129010,154147,144505,121040,107310,105958,4409,2032,4100,2744,4000,3900,1
230000,2,5,2,39,-2,-2,-1,-1,0,0,0,0,150,1528,6689,4117,0,150,1475,1129,1500,4000,0
333149,1,1,2,30,-2,-2,-1,-1,0,-1,1488,2493,4480,993,2494,3890,2505,2897,1281,2501,3896,5189,0
120000,2,3,1,30,1,2,0,0,0,0,119511,154126,117580,120041,80578,82280,3,4351,9788,3000,3000,3200,1
50000,2,2,1,33,0,0,-2,-2,-2,-2,84059,0,41,418,0,0,0,5,0,0,0,0,0
91173,2,2,1,34,-2,-2,-2,-2,-2,-2,538,0,41,0,0,0,0,0,0,0,0,0,0
338035,2,1,2,30,-1,-1,-1,-1,0,0,4804,8572,2190,12881,7497,11563,8657,2190,9783,0,4590,0,0
120000,2,2,2,30,-1,-1,-1,-1,-1,-1,3317,3230,3011,9426,1883,1538,3230,3011,1964,1883,1538,1911,0
213850,2,3,1,36,0,0,0,-2,-2,-2,49885,51400,0,16296,0,-42,2400,17,0,0,0,191,0
83030,2,2,2,33,-1,-1,0,0,0,0,9286,2748,4689,4759,4909,-42,2829,2000,2009,2000,0,0,0
83029,2,2,1,28,0,0,0,0,0,2,42238,57795,36696,35813,37191,102331,2500,2032,1128,2500,0,2000,0
20000,2,3,1,53,0,0,0,0,0,0,19594,19502,19431,20290,15551,21398,2000,2033,1500,700,750,1000,0
180000,2,3,1,39,0,0,0,0,0,0,128986,60267,61424,61039,104985,64618,60267,3000,2791,5000,3000,3000,1
50000,2,2,1,30,0,0,0,0,0,2,20811,26872,28430,29160,36851,30537,8442,2000,1200,2500,10,1200,0
183060,1,1,1,39,0,0,0,0,0,0,38647,21069,12372,4610,3668,423,2017,3000,2801,2745,0,792,0
23985,2,1,2,26,0,0,0,2,0,0,19335,20094,18176,18845,19023,17928,1415,3600,0,700,4500,1900,0
60000,2,2,2,46,0,0,0,0,0,0,44360,39558,41690,21151,30059,21335,2829,3002,1364,10000,474,490,0
339530,2,1,2,30,0,0,0,0,0,0,114287,114746,115304,143366,113208,113504,5200,5000,2790,5000,6794,4000,0
183089,2,1,1,47,0,0,0,0,0,0,192493,193297,144502,193278,192956,102419,7200,7222,7300,7100,7380,7200,0
83028,1,2,2,29,0,0,-2,-2,-2,-2,41300,0,41,0,0,0,0,2,0,0,0,0,0
110000,1,3,1,56,0,0,0,0,0,0,62093,35758,34323,16260,22628,21399,2832,1428,2928,2171,3198,4671,0
360000,2,2,1,48,-2,-2,-2,-2,-2,-2,0,440,41,0,0,-41,0,5,0,0,0,191,0
210000,2,2,2,24,0,0,0,0,0,0,94681,96920,144503,100329,104336,91408,3766,3507,3334,4723,2575,2682,0
183089,2,2,2,39,0,0,0,0,0,0,127655,71876,46859,34134,37125,50136,3500,2033,20000,2649,2000,2038,0
200000,2,1,1,42,-2,-2,-2,-2,-1,-1,0,424,0,438,1830,84693,0,1,0,1830,0,0,1
160000,1,1,2,34,0,0,0,0,0,0,83255,83912,144503,144670,104913,87526,4000,3924,3200,3300,3425,3013,0
310000,2,2,2,38,-1,-1,-1,-1,0,0,3294,3666,2779,3140,1831,5347,2830,2787,3140,0,5347,2038,0
20000,2,3,1,54,1,2,0,0,0,0,21393,20515,18188,19158,8824,475,11,1392,1284,466,0,0,1
200000,1,2,2,44,-1,-1,-1,-1,-1,-1,5455,2066,1230,3393,1340,3416,2306,1234,3500,1118,3426,6324,0
30000,1,1,2,43,0,0,2,0,-1,-1,20820,16598,15908,16029,6501,21040,2829,0,321,16561,129,0,1
339524,1,1,2,31,-2,-2,-2,-2,-2,-2,0,977,0,4409,100,2405,0,0,2,100,2417,0,0
83057,2,2,1,36,-1,2,3,2,0,0,59379,63007,61459,59798,100383,8383,5200,241,0,3009,1000,94000,0
250000,1,1,1,32,-1,-1,0,0,0,0,207,4907,6833,8766,9539,9779,4907,2000,2798,1119,961,247,0
160000,2,2,2,39,0,0,0,2,0,0,20808,25590,30912,34138,28836,23635,2000,4000,0,1129,2000,1300,0
410000,2,1,1,53,-1,-1,-1,-1,-1,-1,4213,187,4442,1842,1129,7592,187,7898,1842,1129,6796,191,0
230000,1,1,2,28,1,-2,-2,-2,-2,-2,0,516,41,0,0,-39,0,0,0,0,0,0,0
183077,2,2,1,27,0,-2,0,0,0,-1,6345,39651,28178,41167,572,27425,1617,1616,1281,1036,28848,1100,0
320000,1,1,1,58,-1,2,2,0,0,-1,3443,12307,4487,632,275,47,0,2020,20,0,316,192,0
188358,1,1,1,51,-1,-1,-1,-1,-1,-1,1200,5241,24743,418,1015,3579,5652,2036,1234,1015,3579,2053,0
120000,1,2,1,51,0,0,0,0,0,2,115771,118818,119395,108802,104986,102440,5829,5900,4100,7100,3,32511,1
150000,2,2,2,30,-2,-2,-2,-1,0,0,4966,-1390,-4661,127465,103310,102397,11416,133122,136320,5001,5000,5001,0
310000,2,1,1,25,0,0,0,0,0,0,184538,153625,142810,125869,104966,83461,5019,2041,2791,2912,5109,1604,0
260000,2,1,1,39,0,0,0,0,0,-1,122825,88273,91908,90857,-81334,93234,5000,7445,9787,81569,331788,10002,0
70000,2,2,2,27,2,2,2,0,0,0,100951,37375,46870,37516,38456,43924,4000,1,2790,2000,6000,3700,1
500000,1,2,2,32,-1,-1,0,0,0,-1,264,286,550,286,22,14454,1168,528,0,128,15239,100000,1
210000,2,2,2,25,-1,-1,0,-1,-1,-1,3269,467,4462,11045,3988,-42,39637,1371,1000,11197,0,2040,0
50000,1,3,1,50,1,3,2,5,3,3,21031,20411,23766,23114,22173,21340,0,4000,0,0,0,1250,1
50000,2,2,2,23,0,0,0,0,0,0,47598,40714,46843,19893,20314,18810,2559,2035,684,713,886,670,0
50000,2,3,2,23,2,0,0,0,0,0,50653,49348,47995,34133,37187,21336,2190,2032,2204,996,886,1047,0
210000,2,2,2,30,-1,-1,-1,-1,-1,-1,8547,2987,4445,3265,8623,53092,2996,7435,3274,8648,6786,15748,0
50000,2,2,1,39,1,-2,-2,-2,-1,-1,0,516,38814,2219,390,4030,5,822,1076,390,390,390,0
180000,1,2,1,39,2,2,2,2,2,2,128904,115764,117426,119000,104367,123451,5000,5000,5000,5000,5000,0,1
82983,2,1,1,61,2,2,2,2,0,0,2730,5461,4442,5970,4570,9896,2800,1000,2,2745,1100,0,1
82944,2,2,2,24,0,0,0,0,0,0,20198,18774,12339,10804,8324,7079,1374,1235,1292,270,1000,1000,0
170000,2,2,2,29,0,0,0,0,0,0,161581,163500,166003,167287,165510,102431,6000,8000,6300,6000,6796,6023,0
339529,2,2,2,30,0,0,0,0,0,0,251330,256988,234260,144604,104986,198467,10000,9014,11002,7503,7502,7500,1
83231,2,2,2,26,-1,-1,-1,0,0,0,6432,4192,4159,4751,1980,3980,2829,4159,1000,1080,2000,2038,0
50000,2,3,1,30,-1,-1,-1,-1,-1,-1,1032,444,4442,316,2615,2104,1464,1722,423,2615,2104,3379,0
29378,1,2,2,24,0,0,-2,-2,-1,0,13540,448,6036,420,1698,500,1460,1101,736,3526,601,191,0
100000,2,3,2,39,0,0,0,0,0,0,86453,84526,82078,25991,28071,28611,11479,5000,1300,5000,6796,4894,0
450000,2,1,2,32,1,-1,0,0,-2,-1,182,26184,4469,-8,-8,402,528,1703,0,0,410,0,0
300000,2,1,2,36,1,-2,-2,-1,2,-1,-78,4365,-78,420,1072,4689,0,0,1283,0,4689,191,1
110000,2,2,1,43,0,0,0,0,0,0,45021,45782,46846,47105,37191,46144,2829,1800,1638,1490,1957,2039,0
150000,2,1,2,25,1,-2,-1,-1,-1,-1,191,1963,4729,418,4295,78,1964,4729,1818,4295,0,1895,0
50000,2,2,1,39,0,0,0,0,-1,0,8008,11901,11631,11035,285,90,1196,2033,1000,733,90,1335,0
30000,2,2,1,36,0,0,0,0,0,0,23309,19899,26404,27149,27634,28215,2000,2033,1500,1129,1142,2038,0
339530,2,1,1,66,-1,-1,-1,-1,-1,-1,3276,4665,5367,21222,9083,102433,4665,5473,21284,16727,84804,6285,0
50000,2,1,2,24,1,2,0,0,0,0,43099,42133,43127,44210,45844,49869,0,2000,1800,2500,6784,1801,0
83028,1,3,1,49,0,0,0,0,0,0,45772,19370,23168,20245,15571,19970,1227,21578,1310,1299,886,191,0
83039,1,2,2,41,2,3,3,3,2,4,129019,149754,144449,144652,104886,101574,11479,2329,5500,9657,4600,5200,0
80000,2,3,2,52,0,0,0,0,0,0,78009,57326,46867,48867,48278,101925,2830,2000,1656,1693,1767,2039,0
183091,2,1,1,30,-1,-2,-2,-2,-2,-2,39139,15269,12853,12531,5325,2086,15374,7438,12541,5330,2086,2627,0
200000,2,1,2,30,0,0,0,0,0,0,128985,64160,76593,93988,50292,101141,4160,14593,9783,0,5739,12050,0
140000,2,2,1,32,0,0,0,0,0,0,128983,116582,143550,144602,100179,102417,5820,4920,3600,3700,3900,1884,0
339468,2,1,1,38,-1,-1,-1,-1,-1,-2,66132,6917,4442,1760,274,0,6983,3331,2962,0,1051,891,0
50000,1,2,1,45,0,0,0,0,0,2,20811,15798,18176,17759,19354,17726,1558,1627,1519,2114,0,203,0
250000,2,2,2,35,0,0,0,0,0,0,128985,154248,144505,214696,219218,228900,11485,8000,9783,16720,13350,3000,0
320000,2,1,2,39,0,0,0,0,0,0,128970,93025,99433,107659,110567,99935,11478,7435,10000,10000,6790,5000,0
130000,1,1,1,42,0,0,0,0,0,0,20847,23181,18912,19960,99498,80189,1288,2032,85074,63000,2885,3000,0
260000,2,2,2,44,1,-2,-2,-2,-2,-2,7,0,0,0,0,0,0,0,81,0,0,191,1
300000,2,1,1,37,0,-1,-1,-1,-2,-1,3278,2521,3529,-5364,-2254,16574,2830,7455,0,0,14000,12000,0
120000,2,2,2,36,0,0,0,0,0,2,3452,4592,5975,5409,5940,1770,3232,7441,2790,1770,0,7978,0
130000,1,2,2,41,0,0,0,0,0,0,124391,126032,123746,123107,42897,102393,2829,7435,9781,2500,5000,2000,0
339530,2,3,2,29,0,0,0,0,0,0,128991,279377,144462,283401,306236,287510,10000,11000,9782,10000,6799,11000,0
339530,2,2,1,43,0,0,0,0,0,0,181048,186444,144502,192145,103623,102425,11485,7000,6800,16732,6965,7500,0
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,3765,264,264,264,264,517,264,264,264,264,264,191,0
30000,1,2,2,23,0,0,2,2,2,-1,19321,20040,23321,25809,24985,545,5320,0,3316,0,700,0,1
23770,2,2,2,29,0,0,0,0,0,0,21145,27412,27835,34128,28345,29055,1136,2032,1281,959,1500,1411,0
10000,1,3,2,21,-1,0,2,0,0,0,4797,6457,6154,6154,6280,4482,2845,12771,0,126,0,0,0
20000,2,2,2,22,1,-1,2,-1,0,0,0,6594,4840,780,448,64,2843,5285,780,0,3,32476,0
30000,2,2,2,53,-1,-1,0,0,0,0,356,15666,16863,7380,4412,10000,15700,2034,2000,1200,2200,0,1
440000,1,1,2,31,0,0,-1,-1,0,0,37547,19393,45909,33979,21187,31259,11479,47555,10949,10015,3931,11501,0
30000,2,2,2,23,0,2,4,4,3,2,40439,37936,46358,64612,24039,28677,0,1011,0,188,0,2405,1
50000,1,2,2,46,2,2,0,0,0,0,49423,57559,46043,18759,19161,19516,65,2000,444,688,666,392,0
350000,1,1,2,33,-2,-2,-2,-2,-2,-2,3269,1685,563,7535,0,1522,1685,569,7572,0,1522,700,1
330000,2,2,2,31,0,0,0,0,0,0,30532,33814,38243,33742,37202,41239,3814,2065,2000,1129,1500,2047,0
20000,2,2,2,38,0,0,0,0,0,0,6689,7723,4444,8936,8994,9244,1300,1294,500,350,400,400,0
290000,2,2,2,25,0,0,0,0,0,0,78719,71559,66658,68627,61578,59274,2510,2033,3000,2745,2575,3000,0
85171,1,3,1,42,2,2,2,-2,-2,-2,129711,4078,0,0,0,0,16,4044,0,0,2,0,1
20000,1,2,1,38,2,2,2,2,2,2,3270,8625,4444,9199,15552,9081,2426,0,1957,985,0,482,0
23774,2,2,1,33,0,0,0,0,0,0,20808,13101,14413,16269,14792,15145,1137,2043,600,550,2132,800,0
300000,1,2,2,39,0,0,0,0,0,0,276536,206885,169901,170540,152188,101485,26531,10017,9783,16699,6794,3816,0
83028,1,2,1,44,1,2,2,2,2,2,5230,4998,26346,144617,46431,45891,0,3000,0,16711,0,780,1
480000,1,2,1,39,0,0,0,0,0,0,428927,398000,300134,315067,321825,328781,11484,47420,20000,16729,12500,32512,0
83028,1,2,1,51,0,0,0,0,0,0,97190,57541,49633,48707,19623,13673,1787,2036,1281,13604,496,191,1
183089,2,2,2,37,1,2,0,0,0,0,37095,32881,33627,128051,106834,105551,0,3042,109470,4000,4000,7028,0
339462,2,3,1,52,-1,-1,0,0,-1,-1,3269,65757,65201,39906,80561,19302,65757,1628,196,80962,19395,3387,0
200000,2,2,1,30,-2,-1,2,-1,-1,-2,3270,549,4442,2754,17557,1144,1235,4,3071,17557,1144,1252,0
200000,1,2,1,30,0,0,0,0,0,0,113676,116355,144487,116296,60792,23829,11464,2037,6000,2745,1611,55000,0
50000,2,2,1,51,0,0,0,0,0,0,50658,57561,49388,48853,47765,102418,2831,1746,1281,1520,2202,2038,0
20000,2,3,1,51,1,2,2,-2,-2,-2,14428,14310,41,0,0,0,1136,0,2,1,13,0,1
50000,1,3,1,30,2,2,2,0,0,0,64493,17699,17127,18076,17061,17419,2882,0,1259,591,886,608,1
184491,2,2,1,51,-1,-1,-1,-1,-1,-1,3380,4786,4786,2873,11768,6303,4786,2036,9845,11768,7484,32442,0
60000,1,3,2,25,0,0,0,0,0,0,59817,47872,38605,28184,28862,21336,3000,2000,1500,1129,1300,2043,0
100000,1,1,2,26,0,0,0,0,0,0,20825,19658,9390,5781,8065,17277,11485,3883,9783,5914,10000,0,0
10000,2,2,3,36,1,2,3,2,2,0,8546,8186,4450,8610,8325,8441,28,2,900,807,906,900,1
130000,2,1,1,41,-1,-1,2,2,2,0,4684,9637,8256,14890,15793,7630,9804,0,7600,0,5000,10000,1
160000,2,3,2,26,0,0,0,0,0,-2,2454,5258,4443,418,0,0,1141,1038,0,0,350,97502,0
23854,2,3,1,29,1,2,2,2,2,2,27705,28452,29693,30206,30309,28218,1500,2000,1500,1134,0,2000,1
210000,2,2,2,39,0,0,0,0,0,0,84298,57635,87469,144679,104952,92565,3379,3469,2791,2745,3565,3607,0
50000,1,2,2,47,0,0,0,0,0,0,44386,47913,46870,17352,19166,21827,2833,2800,1281,918,1214,191,0
290000,2,2,1,38,-1,-1,-1,-1,-1,-1,3436,19600,7209,14912,15669,21334,11182,7420,9783,16717,15095,8908,0
450000,2,1,1,33,-2,-1,-2,-2,-2,-2,3268,2989,2278,4714,768,1069,3026,2289,4737,771,886,370,0
400000,2,1,2,28,0,0,0,0,0,0,10430,24979,29925,34147,7064,15920,11485,14062,1824,355,15673,16694,0
360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,41,762,0,0,0,0,0,0,0,0,1
339530,2,1,2,30,0,0,0,0,0,0,115126,105687,144494,144653,87681,73479,5222,5197,4000,5000,3980,3271,0
82984,1,2,2,30,0,0,-1,-1,-2,-2,3345,0,4166,0,0,0,0,4166,0,0,0,0,0
500000,2,1,2,39,-2,-2,-2,-2,-2,-1,315,2579,3824,813,0,4443,2579,2033,725,0,4443,330,0
338321,1,1,2,30,-2,-2,-2,-2,-2,-2,5250,-3,988,6420,7174,52231,26,2033,6452,9757,0,3995,0
83024,1,3,1,36,0,0,0,0,0,0,44592,24248,18181,11642,25432,21341,1601,1309,432,1129,886,396,0
160000,2,2,2,28,-1,-1,-1,0,0,0,1049,2058,2164,4757,3720,5668,2829,2038,2000,2053,2575,2038,0
290000,2,3,1,44,-1,-1,-1,-1,-1,0,2615,0,679,3390,5784,5784,0,679,3390,16733,0,200,0
270000,1,2,2,27,0,0,0,0,0,0,24689,29520,29722,36276,19065,17937,10058,7435,9804,54,10088,9361,0
30000,2,2,1,40,2,2,2,2,2,2,20809,26444,28694,34246,33289,29302,2833,3000,0,2600,0,1600,1
270000,2,1,1,57,-2,-2,-2,-2,-2,-2,5384,736,316,5116,15991,6555,1159,316,5116,15884,10606,1420,0
210000,1,1,2,33,-1,-1,-1,-1,-1,-1,291,291,291,291,441,291,1139,291,291,362,291,191,0
183088,2,2,2,30,-1,-1,-1,-1,-1,-1,194,191,35,176,188,-9,200,187,443,361,187,191,0
60000,2,2,2,31,0,0,0,0,0,0,62786,57560,38180,59586,33190,32405,2212,3100,2000,1111,887,1208,1
83032,1,1,2,38,2,2,-1,0,0,2,3268,-368,4449,2282,2397,8237,0,7435,1000,300,300,2000,1
180000,2,2,1,39,-1,-1,-1,-1,-1,-1,5360,6176,398,418,0,978,6207,398,629,0,978,2198,0
83029,2,2,1,30,2,0,0,0,0,0,47993,49051,46832,34097,20040,21425,2010,1904,2214,1127,129,131,1
220000,2,1,2,36,0,0,0,0,0,0,222598,222168,144486,221193,181859,184605,10000,8018,10121,6006,10987,143779,1
336489,2,1,2,37,-1,-1,2,-1,-1,-1,2155,2081,165,5908,283,283,2010,0,5908,355,133,0,0
70000,2,3,3,58,0,0,0,0,0,0,70012,57559,144500,69016,69701,70898,2831,2033,2456,2500,3000,2533,0
183089,2,1,1,47,0,0,0,0,0,0,151400,154243,143564,130860,122188,79360,6960,6882,6307,16732,2874,3052,0
180000,2,6,2,47,0,0,0,0,0,0,128986,154241,166994,144686,123957,55778,6028,7524,5188,4570,1876,1701,1
210000,1,2,2,26,1,-2,-2,-2,-1,3,0,0,0,0,1290,34304,3,0,0,1129,5,0,1
310000,1,4,1,46,-1,-1,-1,-1,-1,-1,15431,10414,21209,91238,15565,14332,10414,47606,91254,18293,14332,15785,0
400000,1,1,2,32,-1,-1,-1,-1,0,0,3271,1610,566,21373,16663,6514,1610,2033,22240,4200,905,4607,0
150000,2,2,2,38,-2,-2,-2,-2,-2,-2,7,0,596,22131,15589,1596,1052,596,22131,16667,2448,4617,0
400000,2,1,2,29,1,2,0,0,0,0,128824,70557,71867,144416,72955,76467,5,2076,2750,3000,5851,2800,0
339475,1,1,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,275,0,0,0,0,0,0,0,0
339530,2,1,2,30,0,0,0,0,0,0,118986,62137,144484,97836,96299,88757,30000,30276,30000,30000,15000,15000,0
230000,2,1,2,28,-1,-1,-1,-2,-2,-2,6666,5233,0,422,275,0,6666,0,0,0,71,192,0
100000,1,1,2,30,1,-1,-1,0,-2,-2,3630,930,977,419,0,0,1138,977,0,0,0,0,0
70000,2,1,2,50,2,0,0,0,0,0,128986,57561,58564,56741,25172,29186,4000,3000,10032,8000,5139,1000,1
20000,1,2,2,30,0,0,0,0,0,0,20818,18668,19597,19589,19275,-38,1471,1400,444,386,0,0,0
50000,1,2,2,30,2,0,0,2,0,0,22888,14752,18460,10786,18936,5925,1200,2030,1,1448,492,10000,1
150000,1,3,1,53,2,2,2,2,2,0,22628,18209,25808,20294,19828,21399,1136,1000,2000,2,900,2000,1
83022,1,2,1,40,0,0,0,0,0,0,15090,19369,17144,17352,17850,21388,1577,1300,446,647,658,2037,0
20000,1,3,2,40,0,0,0,0,0,0,16884,17891,19078,19800,20000,0,1291,1478,1200,373,0,0,0
77814,1,3,1,39,0,0,-1,-1,-1,-2,10849,5248,4600,7569,280,0,1101,1000,2300,0,0,197,0
200000,1,6,1,66,0,0,0,0,0,0,143994,102211,46870,55858,56338,102223,4767,2573,2604,1997,2228,2094,0
339425,2,1,1,39,1,-2,-2,-2,-2,-2,7,868,0,0,274,283,473,0,0,0,5,0,1
339521,2,6,3,38,0,0,0,0,-1,-1,286469,153463,296257,418,-94,143864,2923,8034,232,94,145935,5000,0
190000,1,2,1,39,0,0,0,0,0,0,83399,86010,87736,90373,91980,98366,4000,2032,5000,4000,6785,5000,1
60000,2,3,1,51,-1,-1,-1,-1,-1,-1,696,696,696,418,696,16,696,696,696,1129,696,380,1
120000,2,2,1,43,-1,-1,0,-1,-1,-1,3279,3175,4679,380,2402,696,3175,380,380,2402,696,1093,0
450000,2,3,1,36,-2,-2,-2,-2,-2,-1,3996,20795,8528,0,6368,3000,11484,8528,0,16414,3000,3238,0
83029,1,3,2,39,0,0,0,0,-1,-1,128990,100572,22291,10776,1059,0,2829,2033,0,1059,5,0,0
60000,2,2,1,49,1,2,2,2,0,0,20807,21559,22464,35327,18946,24578,2000,2126,28,1000,2000,192,1
83029,2,1,2,27,2,2,2,2,2,2,44473,61224,45784,46528,47458,48347,2000,2200,1800,2000,1800,2035,1
30000,1,2,1,39,3,2,2,2,2,2,3405,2610,1914,2182,2000,6417,1100,0,300,0,600,0,0
110000,1,2,2,30,0,0,0,0,0,2,34949,57786,46870,37967,40551,39749,1600,2000,1500,3200,0,1500,0
500000,2,2,1,32,-1,0,0,-1,-1,0,26455,19400,989,2008,4495,11835,7060,7435,2018,16725,6796,2,0
20000,1,2,2,25,1,2,2,0,0,0,6174,5405,7255,3887,4418,0,2000,5085,0,2000,0,0,1
180000,2,1,2,39,-2,-2,-2,-2,-2,-2,15,15093,41,0,276,0,444,190,0,0,0,540,0
200000,2,2,2,30,0,0,0,0,0,0,198878,195883,190282,144667,165076,166008,7700,7527,4900,5100,5300,4669,1
100000,1,2,2,27,0,0,0,0,-2,-2,129162,101568,11338,0,0,1218,3749,2033,6,0,1218,102400,0
50000,2,2,2,22,0,0,0,0,0,-1,20807,30805,30336,13378,-2204,66276,2838,1200,1285,2679,6861,7391,0
183088,2,2,1,53,-1,-1,-1,-1,-1,-1,2337,5335,508,12311,3822,6265,5336,2033,9780,3822,2560,1017,0
83030,2,1,2,39,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,18751,4688,0
91418,2,3,2,30,1,-1,-1,-1,-1,-2,0,3796,5381,888,0,0,3796,5081,888,0,0,0,1
350000,1,2,2,36,0,0,0,0,0,0,128997,154227,232382,234254,211309,210897,8026,7435,9783,7511,8011,7383,0
50000,2,2,2,30,0,0,0,0,0,-2,27314,28353,31184,33760,0,0,1136,3000,2803,102,0,0,0
150000,1,2,1,39,-1,-1,-1,-1,-1,-1,2897,2509,-4,418,414,8047,2489,5,1498,0,8053,0,0
160000,1,2,1,66,2,2,2,2,2,2,67771,58423,144468,71739,73090,74490,3400,2032,2600,2600,2700,2038,1
145772,2,3,1,39,0,0,0,0,0,0,127896,131764,134654,144557,119845,122457,7500,6500,9782,5000,4700,4671,0
40000,1,2,1,50,1,-2,-2,-2,-2,-2,-150,-540,-6733,-1320,-1710,-36,8,0,0,0,0,191,1
183089,2,1,2,28,-1,2,-1,0,0,-1,1040,148,9173,296,6589,446,0,2033,0,0,446,0,1
240000,2,1,2,29,0,0,0,0,0,0,236883,154147,244010,239778,191762,102422,11485,9303,9776,5449,6793,5323,0
339530,2,2,1,50,0,0,0,0,0,0,405779,412684,411394,277995,249697,102419,16000,15000,182781,99000,13000,32513,0
307011,2,3,2,46,-2,-2,-2,-2,-2,-2,13929,2837,5892,2267,11679,-22,2860,7434,3028,11679,0,2711,0
83028,1,2,1,52,0,0,0,0,0,0,26730,24568,30904,22460,30149,22988,1500,3901,1001,1131,1001,1901,0
28143,1,3,2,24,-1,-1,-1,-1,0,0,2562,19365,-290,18115,18495,21330,11481,0,1283,659,1000,1000,0
20000,1,2,3,39,0,0,0,-1,-1,-1,16149,16782,18000,20000,277,780,1500,1000,20000,0,390,0,0
230000,2,2,1,39,1,-1,2,-1,2,-1,11,5207,1823,3646,1823,1823,5655,24077,3646,0,1823,1823,0
180000,2,3,2,30,-2,-2,-2,-2,-2,-2,2941,1436,12900,4785,2168,487,1935,12964,3041,2178,489,2638,0
327060,2,3,1,39,0,0,0,0,0,0,128980,118781,121030,119267,116142,113887,11485,5780,9781,4206,5000,5000,0
140000,2,2,2,33,0,0,0,0,0,0,62063,56426,41717,42823,26349,26855,22400,2000,2000,900,2000,10000,0
50000,1,2,1,51,0,0,0,0,0,0,31281,19369,18178,19465,18474,21646,2556,2032,811,700,886,2038,0
320000,2,3,2,54,-1,-1,0,0,0,0,54661,183429,303849,299996,307466,308110,183429,203849,8368,10000,10000,30635,0
50000,2,2,1,45,0,0,0,0,0,0,48875,50103,46641,31459,28901,29557,2080,2032,1458,1100,888,1094,0
339499,2,1,2,37,0,0,0,0,-1,0,23547,19395,8603,28692,98333,43308,5000,5000,9787,30000,18759,29381,0
450000,2,2,1,39,-1,-1,-1,-1,-1,-1,3087,2072,198,9532,3420,1608,2081,198,9532,3420,130,195,0
130000,2,2,2,43,0,0,0,0,0,0,87289,81818,41268,31836,37176,10390,5000,2161,2000,2000,2000,2037,0
270000,2,2,1,32,0,0,0,0,0,0,116315,119103,122249,123905,104988,105600,6500,7435,6284,3617,3716,4035,0
20000,2,2,2,23,-1,-1,-1,-1,-1,-1,390,390,4442,390,390,390,1138,390,390,390,390,390,0
50000,2,2,1,52,3,2,0,0,0,0,128987,51213,51696,50422,37179,30203,4,2346,2155,1046,1073,1246,1
120000,2,1,2,30,-1,-1,-1,-2,-1,2,179,1403,0,0,473,323,1403,55,0,357,0,9438,0
130000,2,1,2,27,1,-1,0,0,-1,-1,0,8842,2450,0,1089,2249,1483,1000,0,1089,2249,193,0
80000,1,1,2,27,-1,-1,-1,-1,-1,-1,3327,600,600,100,900,2934,1193,600,301,900,2934,0,0
100000,2,1,2,28,2,2,2,2,2,2,79580,263706,82759,144679,85325,87096,3790,3200,3100,3200,3332,2037,1
280000,2,2,1,26,0,0,0,0,0,0,25989,27052,28111,34134,29852,30717,1800,1800,2853,1128,1500,2037,0
70000,1,2,2,30,1,2,2,0,0,2,128973,67369,65701,66782,36137,36894,3200,0,3000,3000,1500,195,1
83028,2,2,2,24,0,0,0,-2,-2,-2,47478,57699,0,418,0,0,1000,236,0,0,480,432,0
23773,1,3,2,34,0,0,0,0,0,0,3296,8647,9247,9431,8843,9075,2000,1141,325,331,389,1000,0
23917,1,2,2,25,1,2,3,2,0,0,25787,19390,27332,26597,27512,57002,3000,0,85,1123,886,900,0
83221,2,3,2,31,0,0,0,0,0,0,128485,94641,96667,98883,79972,81642,3500,2060,3900,3000,3000,3200,0
82784,1,2,2,26,0,-1,0,0,0,0,48973,50601,49805,27605,29447,30045,91000,1200,600,29057,1076,1300,0
140000,2,1,2,26,0,0,0,0,0,0,137789,154186,144503,144628,104985,102435,11485,7027,6032,2004,8700,4726,1
230000,2,3,1,36,1,2,0,0,0,0,232115,140595,144072,222884,220876,221496,22,9005,9037,7519,8018,8100,0
83029,2,2,1,45,-1,-1,-1,-1,-2,-2,7930,9009,179,421,0,0,11484,179,0,0,0,191,0
490000,1,1,1,39,0,0,0,0,0,0,128998,81707,144504,140706,88727,102401,2829,5000,4000,3000,4000,4669,0
300000,2,2,2,28,0,0,2,2,2,2,275855,286812,280337,318248,316147,303666,15000,7000,50000,12000,0,13000,1
29986,2,1,1,32,0,0,0,0,0,2,27447,28187,30909,30547,32329,31677,1500,1491,1818,2647,0,1400,0
160000,2,2,2,39,1,-2,-1,-1,-1,-1,-4,-4,3454,421,3312,0,6,2033,0,2744,8,0,0
